,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
2068,2018-03-14,69.91999816894531,55.279998779296875,117.05999755859375,178.44000244140625,118.94000244140625,98.58000183105469,295.8500061035156,62.86000061035156,161.0
2069,2018-03-15,70.18000030517578,55.16999816894531,117.0999984741211,178.64999389648438,114.93000030517578,97.36000061035156,294.57000732421875,62.59000015258789,162.86000061035156
2070,2018-03-16,69.9000015258789,55.400001525878906,116.62999725341797,178.02000427246094,113.70999908447266,96.61000061035156,293.04998779296875,63.18000030517578,160.88999938964844
2071,2018-03-19,69.33999633789062,54.619998931884766,115.87000274658203,175.3000030517578,112.02999877929688,93.0,287.9800109863281,62.2599983215332,160.6199951171875
2072,2018-03-20,69.8499984741211,55.31999969482422,114.25,175.24000549316406,112.6500015258789,89.19000244140625,294.010009765625,62.650001525878906,162.8800048828125
2073,2018-03-21,69.4000015258789,54.09000015258789,115.23999786376953,171.27000427246094,112.44999694824219,89.5,292.30999755859375,62.41999816894531,162.02999877929688
2074,2018-03-22,67.47000122070312,52.310001373291016,111.70999908447266,168.85000610351562,98.0999984741211,85.0,286.3900146484375,60.93000030517578,150.22999572753906
2075,2018-03-23,66.05999755859375,51.0099983215332,110.83999633789062,164.94000244140625,97.45999908447266,84.02999877929688,283.989990234375,59.5,147.35000610351562
2076,2018-03-26,68.19999694824219,51.86000061035156,114.7699966430664,172.77000427246094,95.27999877929688,84.94999694824219,295.3999938964844,61.06999969482422,152.85000610351562
2077,2018-03-27,67.0,50.900001525878906,115.01000213623047,168.33999633789062,92.01000213623047,84.01000213623047,286.42999267578125,60.279998779296875,148.86000061035156
2078,2018-03-28,66.4000015258789,50.849998474121094,115.9800033569336,166.47999572753906,94.2699966430664,85.11000061035156,282.989990234375,59.22999954223633,147.41000366210938
2079,2018-03-29,66.9000015258789,51.959999084472656,118.55000305175781,167.77999877929688,94.6500015258789,86.20999908447266,290.989990234375,59.91999816894531,153.5
2080,2018-04-02,64.43000030517578,49.779998779296875,111.93000030517578,166.67999267578125,91.45999908447266,82.66999816894531,279.1099853515625,58.209999084472656,147.97999572753906
2081,2018-04-03,65.41999816894531,51.470001220703125,111.91000366210938,168.38999938964844,90.58999633789062,83.93000030517578,278.07000732421875,59.0,148.7899932861328
2082,2018-04-04,65.44999694824219,52.040000915527344,114.4800033569336,171.61000061035156,92.94000244140625,86.25,288.5299987792969,59.459999084472656,149.97000122070312
